KdNr;Kurzname;Name1;Name2;KdId;Status;
"1325";"Heiligen Geist";"Hospital zum Heiligen Geist gemeinnützige GmbH";;"1897";"aktiv";
"1326";"SVLFG";"Sozialversicherung für Landwirtschaft, Forsten und Gartenbau";;"1898";"inaktiv";
"1327";"Illertalklinik";"Illertalklinik Illertissen";;"1899";"inaktiv";
"1328";"Borchers";"Borchers & Kollegen Managementberatung GmbH";;"1900";"inaktiv";
"1329";"4K Analytics GmbH";"4K Analytics GmbH";;"1901";"aktiv";
"1330";"Klinikum Peine";"Klinikum Peine gGmbH";;"1902";"aktiv";
"1331";"Innovas";"innovas GmbH";;"1903";"aktiv";
"1332";"Marien Kassel";"Marienkrankenhaus Kassel gGmbH";;"1904";"aktiv";
"1333";"BBS";"BBS Hamburg GmbH Behrendt Buchhaltungs-Service";;"1905";"aktiv";
"1334";"BKK HMR";"BKK HMR";;"1906";"aktiv";
"1335";"HMG";"Hospital Management Group GmbH";;"1907";"inaktiv";
"1339";"Marienhaus GmbH";"Marienhaus Kliniken GmbH";;"1908";"aktiv";
"1340";"Meduniserv";" MedUniServ GmbH";;"1909";"aktiv";
"1341";"WMC";"WMC HEALTHCARE GMBH";;"1910";"aktiv";
"1342";"Rhenus Data Office";"Rhenus Data Office GmbH";;"1911";"aktiv";
"1343";"Winterthur";"Kantonsspital Winterthur";;"1912";"aktiv";
"1344";"BK Ventures";"BK Ventures Management GmbH";;"1913";"aktiv";
"1345";"medtower";"Medtower Unternehmergesellschaft ";;"1914";"aktiv";
"1347";"KHS Olpe";"GFO IT-Service";;"1915";"aktiv";
"1348";"VUD";"VERBAND DER UNIVERSITÄTSKLINIKA DEUTSCHLANDS E.V.";;"1916";"aktiv";
"1349";"Rotkreuz Wertheim";"Rotkreuzklinik Wertheim gGmbH ";;"1917";"aktiv";
"1350";"Helios Ost";"HELIOS Verwaltung Ost GmbH";;"1918";"aktiv";
"1351";"Arbitron";"Ärzte Partnerschaft ARBITRON";;"1919";"aktiv";
"1353";"DKFZ Heidelberg";"Deutsches Krebsforschungszentrum ";;"1920";"aktiv";
"1354";"MVZ UK Köln";"Medizinisches Versorgungszentrum des Universitätsklinikums Köln gGmbH ";;"1921";"aktiv";
"1355";"Kreysch privat";"Dr. Werner Kreysch";;"1922";"aktiv";
"1356";"MAI";"Medical AI Analytics & Information GmbH";;"1923";"aktiv";
"1357";"Doyma";"DOYMA GmbH & Co ";;"1924";"inaktiv";
"1358";"Merck";"Merck Healthcare KgaA ";"Postcode: F131/215 ";"1925";"aktiv";
"1359";"Rotkreuz Würzburg";"Rotkreuzklinik Würzburg gGmbH";;"1926";"aktiv";
"1360";"Stadtklinik Frankenthal";"Stadtklinik Frankenthal";;"1927";"aktiv";
"1361";"DKFZ München";"DKFZ Partnerstandort München";"c/o Med. Poliklinik der LMU";"1928";"aktiv";
"1362";"MVZ Unna";"MVZ gGmbH";;"1929";"aktiv";
"1363";"Weissensee";"Park-Klinik Weißensee GmbH";;"1930";"inaktiv";
"1364";"KKR-Sachsen-Anhalt";"Klinische Krebsregister Sachsen-Anhalt gGmbH";;"1931";"inaktiv";
"1365";"UKSH Kiel";"Universitätsklinikum Schleswig-Holstein";"- Campus Kiel -";"1932";"inaktiv";
"1366";"Hamburgisches Krebsregister";"Behörde für Wissenschaft, Forschung, Gleichstellung und Bezirke";"Hamburgisches Krebsregister";"1933";"inaktiv";
"1367";"BIPS Uni Bremen";"Leibniz-Institut für Präventionsforschung und Epidemiologie ";"BIPS GmbH";"1934";"inaktiv";
"1368";"RP Gießen Krebsregister";"Regierungspräsidium Gießen";;"1935";"inaktiv";
"1369";"Krebsregister NRW";"Landeskrebsregister NRW gGmbH";;"1936";"inaktiv";
"1370";"Krebsregister BB";"Klinisches Krebsregister Brandenburg und Berlin gGmbH";;"1937";"inaktiv";
"1371";"Krebsregister Dresden";"Klinisches Krebsregister Dresden";;"1938";"inaktiv";
"1372";"Krebsregister Rheinland-Pfalz";"Krebsregister Rheinland-Pfalz gGmbH";;"1939";"inaktiv";
"1373";"Krebsregister Saarland";"Krebsregister Saarland";"Ministerium für Soziales, Gesundheit, Frauen und Familie";"1940";"inaktiv";
"1374";"Krebsregister Niedersachsen";"Klinisches Krebsregister Niedersachsen";"Anstalt des öffentlichen Rechts";"1941";"aktiv";
"1375";"Sozmi Schleswig-Holstein";"Ministerium für Soziales, Gesundheit, Jugend, Familie und Senioren";"Krebsregister Schleswig-Holstein";"1942";"inaktiv";
"1376";"LGL Bayern";"Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit (LGL)";"Landesinstitut Bayerisches Krebsregister";"1943";"inaktiv";
"1377";"Krebsregister Thüringen";"Zentrales klinisches Krebsregister Thüringen gGmbH";;"1944";"inaktiv";
"1378";"MVZ Schöne Augenblicke";"MVZ Schöne Augenblicke";;"1945";"aktiv";
"1379";"Krebsregister Hessen Vertrauensstelle";"Landesärztekammer Hessen";"Hessisches Landesamt für Gesundheit und Pflege";"1946";"aktiv";
"1380";"Klinikum Dresden";"Städtisches Klinikum Dresden";;"1947";"aktiv";
"1381";"Krebsregister SH";"Institut für Krebsepidemiologie e.V.";"Registerstelle Krebsregister Schleswig-Holstein";"1948";"aktiv";
"1382";"Psych Nordbaden";"Psychiatrisches Zentrum Nordbaden";;"1949";"aktiv";
"1383";"Klinikum Memmingen";"Klinikum Memmingen";"Anstalt des öffentlichen Rechts der Stadt Memmingen";"1950";"aktiv";
"1384";"WIRTSCHAFTSRAT";"WIRTSCHAFTSRAT GmbH";"WIRTSCHAFTSPRÜFUNGSGESELLSCHAFT";"1951";"aktiv";
"1385";"Marion von Tessin";"Marion von Tessin Memory-Zentrum gGmbH";;"1952";"aktiv";
"1386";"oxycare";"OxyCare GmbH";;"1953";"inaktiv";
"1387";"UKM Infrastruktur Management ";"UKM Infrastruktur Management GmbH";;"1954";"inaktiv";
"1389";"Bürgerhospital Frankfurt";"Bürgerhospital und Clementine Kinderhospital gemeinnützige GmbH";;"1955";"aktiv";
"1390";"Rhenus Office Systems";"Rhenus Office Systems GmbH";;"1956";"inaktiv";
"1391";"Notariat Spitalerstr.";"Notariat Spitalerstraße";"Susanne Barknowitz";"1957";"aktiv";
"1392";"MVZ Wellersberg";"MVZ-Wellersberg GmbH";;"1958";"aktiv";
"1393";"Betty Ford";"My Way Betty Ford Klinik GmbH";;"1959";"inaktiv";
"1394";"St. Vinzenz Fulda";"St. Vinzenz gGmbH, Fulda";;"2007";"aktiv";
"1395";"Warstein";"Krankenhaus Maria Hilf GmbH";;"2008";"inaktiv";
"1397";"Kimmelnet";"Kimmelnet – Markus M. Kimmel";;"2009";"aktiv";
"1398";"Donogene Insemination";"Arbeitskreis für donogene Insemination e.V.";;"2010";"inaktiv";
"1399";"RKI";"Robert Koch-Institut";;"2011";"inaktiv";
"1400";"Kliniken Köln";"Kliniken der Stadt Köln gGmbH";;"2012";"aktiv";
"1401";"UV Bayern";"Kommunale Unfallversicherung Bayern";;"2013";"inaktiv";
"1402";"Panorama Scheidegg";"Panorama Fachklinik GmbH";;"2014";"aktiv";
"1403";"Alpenpark";"KIRINUS Alpenpark Klinik GmbH";;"2015";"aktiv";
"1404";" BITMARCK";"BITMARCK Technik GmbH";;"2016";"aktiv";
"1405";"Radmedics";"RadMedics GmbH ";;"2017";"inaktiv";
"1406";"Auxilium";"Auxilium GmbH";;"2018";"aktiv";
"1407";"Regio Klinikum Elmshorn";"Regio Klinikum Elmshorn";;"2019";"aktiv";
"1409";"Deutsche Regional Kliniken GmbH";"Deutsche Regional Kliniken GmbH";;"2020";"aktiv";
"1410";"Universität Köln";"Universität zu Köln";;"2021";"aktiv";
"1412";"MDkS ";"MDkS GmbH";;"2022";"aktiv";
"1413";"Hamburg Wasser";"Hamburger Wasserwerke GmbH ";;"2023";"inaktiv";
"1414";"AMEOS Bad Salzuflen";"AMEOS Klinikum Bad Salzuflen GmbH & Co. KG";;"2024";"aktiv";
"1415";"Jülich ";" Jülicher Entsorgungsgesellschaft für Nuklearanlagen mbH";;"2025";"inaktiv";
"1416";"EKK plus GmbH";"EKK plus GmbH";"Dienstleistungs- und Einkaufsgemeinschaft Kommunaler Krankenhäuser";"2026";"aktiv";
"1417";"Radiologie RDI München";"Klinikum der Technischen Universität München (TUM Klinikum)";"Inst. für diagnostische und interventionelle Radiologie";"2027";"aktiv";
"1418";"cisbox GmbH";"cisbox GmbH";;"2028";"aktiv";
"1419";"Zentrum für Bilddiagnostik ";"Zentrum für Bilddiagnostik AG";"ein Partnerunternehmen des Universitätsspital Basel";"2029";"aktiv";
"1420";"AK Neuss";"St. Augustinus-Verwaltungs gGmbH ";;"2030";"aktiv";
"1421";"Hessisches Landessamt";"Hessisches Landesamt für Gesundheit und Pflege";;"2031";"aktiv";
"1423";"Stadt Flensburg";"Stadt Flensburg";"Die Oberbürgermeisterin";"2032";"inaktiv";
"1424";"Medtronic";"Medtronic GmbH";;"2033";"aktiv";
"1425";"Fleischhauer";"Autohaus Jacob Fleischhauer GmbH & Co KG ";;"2034";"aktiv";
"1426";"SoftwareONE";"SoftwareONE Deutschland GmbH";;"2035";"aktiv";
"1427";"Ameos Oberhausen";"AMEOS Krankenhaus Oberhausen";;"2036";"aktiv";
"1428";"BAB Hamburg";"BAB Institut für betriebswirtschaftliche und arbeitsorientierte Beratung GmbH ";;"2037";"aktiv";
"1429";"HNO Dachau";"HNO Zentrum Dachau";;"2038";"inaktiv";
"1430";"BG Kliniken Einkauf";"BG Kliniken - Einkauf und Logistik GmbH";;"2039";"aktiv";
"1431";"Bezirk Unterfranken";"Bezirk Unterfranken";;"2040";"inaktiv";
"1432";"Dummy";"_Dummy";"_Dummy2";"2041";"aktiv";
"1433";"IMDB";"Institut für Molekulare Diagnostik ";"und Bioanalytik (IMDB) gGmbH";"2042";"aktiv";
"1434";"BI2run";"BI2run GmbH & Co. KG";;"2043";"aktiv";
"1435";"Kyocera";"KYOCERA Document Solutions Deutschland GmbH";;"2044";"inaktiv";
"1436";"Databraineo";"Databraineo";"Dr. Holger Aust";"2045";"aktiv";
"1437";"giftGRÜN GmbH";"giftGRÜN GmbH Digitalagentur";;"2046";"aktiv";
"1438";"MEYLE AG";"MEYLE AG";;"2047";"inaktiv";
"1439";"Vitis";"Vitis GmbH";;"2048";"aktiv";
"1440";"GaertnerStiftung";"GaertnerStiftung";;"2049";"inaktiv";
"1441";"Vater IT";"Vater Business IT GmbH";;"2050";"aktiv";
"1442";"AMEOS Haldensleben Psy";"AMEOS Klinikum Haldensleben ";;"2051";"aktiv";
"1443";"AMEOS Bremen";"AMEOS Krankenhausgesellschaft Bremen mbH";;"2052";"aktiv";
"1444";"AMEOS Neustadt";"AMEOS Krankenhausgesellschaft Holstein mbH";;"2053";"aktiv";
"1445";"AMEOS TK Ostholstein";"Tagesklinik Ostholstein gGmbH";;"2054";"aktiv";
"1446";"AMEOS Hameln";"AMEOS Klinikum Hameln";;"2055";"aktiv";
"1447";"AMEOS Lübeck";"AMEOS Klinikum Lübeck";;"2056";"aktiv";
"1448";"AMEOS Ratzeburg";"Klinik für Geriatrie Ratzeburg GmbH";;"2057";"aktiv";
"1449";"AMEOS Inntal";"AMEOS Klinikum Inntal GmbH";;"2058";"aktiv";
"1450";"AMEOS Haldensleben Soma";"AMEOS Klinikum Haldensleben";;"2059";"aktiv";
"1451";"AMEOS Bremerhaven Mitte";"AMEOS Klinikum Mitte Bremerhaven";;"2060";"aktiv";
"1452";"AMEOS Bremerhaven Bürgerpark";"AMEOS Klinikum Am Bürgerpark Bremerhaven";;"2061";"aktiv";
"1453";"AMEOS Seepark";"AMEOS Klinikum Seepark Geestland";;"2062";"aktiv";
"1454";"AMEOS Eutin";"AMEOS Klinikum Eutin";;"2063";"aktiv";
"1455";"Mosaik";"MOSAIK MANAGEMENT GmbH";;"2064";"aktiv";
"1457";"Hamburg Reißwolf";"REISSWOLF Systems GmbH";;"2065";"inaktiv";
"1458";"Sirius";"Head of Yield & Analytics";"Sirius Facilities GmbH";"2066";"aktiv";
"1459";"Ares Trading";"Ares Trading SA";"Zone industrielle de l'Ouriettaz";"2067";"aktiv";
"1460";"Sana AG";"Sana Kliniken AG";;"2068";"aktiv";
"1461";"Fresenius Schweiz";"Fresenius Medical Care (Schweiz) AG";;"2069";"aktiv";
"1462";"Augsburg Hessingpark ";"Hessingpark-Clinic GmbH";;"2070";"aktiv";
"1463";"Bad Bevensen HGZ";"HERZ- UND GEFÄSSZENTRUM BAD BEVENSEN";;"2071";"aktiv";
"1464";"Kairos";"KAIROS GmbH";;"2072";"aktiv";
"1465";"Hessing Stiftung";"Hessing Stiftung";"Einkauf, Beschaffung und Logistik";"2073";"aktiv";
"1466";"1a Büroservice";"1A Büroservice UG (hb)";;"2074";"aktiv";
"1467";"MD Saarland";"Medizinischer Dienst Saarland";;"2075";"inaktiv";
"1468";"Johannesstift";"Johannesstift Diakonie Services GmbH";;"2076";"aktiv";
"1469";"Paracelsus Deutschland";"Paracelsus-Kliniken Deutschland";;"2077";"aktiv";
"1470";"TDA";"TDA-HR-Software-Entwicklungs GmbH";;"2078";"inaktiv";
"1471";"Klinik Windach ";"Psychosomatische Klinik GmbH & Co";"Windach / Ammersee KG";"2079";"aktiv";
"1472";"Leopoldina Schweinfurth";"Leopoldina-Krankenhaus der Stadt Schweinfurt GmbH ";;"2080";"aktiv";
"1473";"Salus ";"Salus Gesundheitszentrum GmbH & Co. KG";;"2081";"inaktiv";
"1474";"Continentale";"Continentale Versicherungsbund auf Gegenseitigkeit ";;"2082";"aktiv";
"1475";"TestMHL";"TestKunde";;"2083";"aktiv";
"1476";"Apraxon";"Apraxon GmbH";;"2084";"aktiv";
"1477";"St. Gallen ";"Kantonsspital St.Gallen";;"2085";"aktiv";
"1478";"BEI MARIA";"Cafe´-Bistro Bei Maria";;"2086";"aktiv";
"1479";"BG Kliniken IT-Services gGmbH";"BG Kliniken IT-Services gGmbH";;"2087";"aktiv";
"1480";"Hamburger Hafen ";"HHLA Hamburger Hafen und Logistik Aktiengesellschaft";"Einkauf IT und Indirekt, HOL EI";"2088";"inaktiv";
"1481";"medius KLINIKEN ";"medius KLINIKEN ";;"2089";"inaktiv";
"1482";"Innklinikum";"InnKlinikum Altötting und Mühldorf ";;"2090";"aktiv";
"1483";"Arberland";"Arberlandklinik Zwiesel";;"2091";"inaktiv";
"1484";"Grundstücksgem. Kl. Reichenstraße";"Grundstücksgemeinschaft Kleine Reichenstraße 1 GBR";;"2092";"aktiv";
"1485";"BKK ProVita ";"BKK ProVita ";"   ";"2093";"aktiv";
"1486";"Bitmarck Beratung";"BITMARCK Beratung GmbH ";;"2094";"aktiv";
"1487";"IQVIA";"IQVIA Commercial GmbH & Co.OHG";;"2095";"aktiv";
"1488";"MERCK Healthcare";"Merck Healthcare Germany GmbH";;"2096";"aktiv";
"1489";"BMW BKK";"BMW BKK";;"2097";"aktiv";
"1490";"Wencke GmbH";"Wencke Management GmbH";;"2098";"aktiv";
"1491";"Durner GmbH";"Durner GmbH & Co. KG";;"2099";"aktiv";
"1492";"Continentale AG";"Continentale Krankenversicherung a.G.";;"2100";"aktiv";
"1493";"Northe";"Jörg Northe GmbH ";"Spezial-Baustoffe";"2101";"aktiv";
"1494";"Mazars";"Mazars GmbH & Co. KG";"Wirtschaftsprüfungsgesellschaft Steuerberatungsgesellschaft";"2102";"aktiv";
"1496";"Siemens BKK";"SBK Siemens-Betriebskrankenkasse ";;"2103";"aktiv";
"1497";"BKK ZF";"BKK ZF & Partner ";;"2104";"aktiv";
"1498";"vitagroup ag";"vitagroup AG";;"2105";"aktiv";
"1499";"vitagroup health intelligence";"vitagroup health intelligence GmbH";;"2106";"aktiv";
"1500";"vitasystems";"vitasystems GmbH";;"2107";"inaktiv";
"1501";"Safran";"Safran Helicopter Engines Germany GmbH";;"2108";"aktiv";
"1502";"Salvevita";"salvevita Managementgesellschaft mbH";;"2109";"aktiv";
"1503";"hkk Krankenkasse ";"hkk Krankenkasse ";;"2110";"aktiv";
"1504";"Inkasso";"Inkasso 24 AG";;"2111";"aktiv";
"1505";"Ardenne";"VON ARDENNE GmbH";;"2112";"aktiv";
"1506";"SECURVITA";"SECURVITA Krankenkasse";;"2113";"aktiv";
"1507";"Paul M. Müller";"Paul M. Müller GmbH";;"2114";"aktiv";
"1508";"Mercedes-Benz BKK ";"Mercedes-Benz BKK ";;"2115";"aktiv";
"1509";"Audi BKK";"Audi BKK";;"2116";"aktiv";
"1510";"ITSC";"itsc GmbH";;"2117";"aktiv";
"1511";"Gesundheit für Billstedt";"Gesundheit für Billstedt/Horn UG c/o Elbdiakonie";;"2118";"aktiv";
"1512";"AXA";"AXA Konzern AG ";;"2119";"aktiv";
"1513";"Hufnagel Service GmbH";"Hufnagel Service GmbH";;"2120";"aktiv";
"1514";"Debeka BKK";"Debeka BKK 	";;"2121";"aktiv";
"1515";"Postbeamtenkrankenkasse";"Postbeamtenkrankenkasse";"Hauptverwaltung";"2122";"aktiv";
"1516";"Medimet";"MediMet GmbH";;"2123";"aktiv";
"1517";"IKK Hamburg";"IKK - Die Innovationskasse";;"2124";"aktiv";
"1518";"BKK PFAFF";"BKK PFAFF 	";;"2125";"aktiv";
"1519";"KERN Ruhr";"Katholische Einrichtungen Ruhrgebiet Nord GmbH";;"2126";"aktiv";
"1521";"LUP Kliniken";"Ludwigslust-Parchimer Kliniken gGmbH";;"2127";"aktiv";
"1522";"comit";"comit Versicherungsmakler GmbH";;"2128";"aktiv";
"1523";"HanseMerkur";"HanseMerkur Krankenversicherung AG";;"2129";"aktiv";
"1524";"Critex ";"CRITEX GmbH";;"2130";"aktiv";
"1525";"BAHN-BKK";"BAHN-BKK";;"2131";"aktiv";
"1526";"Hecama";"hecama GmbH";;"2132";"aktiv";
"1527";"Delitzsch";"Kreiskrankenhaus Delitzsch GmbH";;"2133";"aktiv";
"1528";"FH Do";"Fachhochschule Dortmund University of Applied Sciences and Arts";"Prof. Dr. Darius Schippritt";"2134";"aktiv";
"1529";"Leineweber";"LEINEWEBER GMBH & CO. KG";;"2135";"aktiv";
"1530";"Lindenburg Akademie";"Universitätsklinikum Köln (AöR)";;"2136";"inaktiv";
"1531";"wilhelm.tel";"wilhelm.tel GmbH";;"2137";"aktiv";
"1532";"Kempowski";"Paul Kempowski GmbH & Co. KG  ";;"2138";"aktiv";
"1533";"BKK evm";"BKK evm";;"2139";"aktiv";
"1534";"Caritas Kelheim";"Caritas-Krankenhaus St. Lukas GmbH";;"2140";"aktiv";
"1535";"breuer.legal";"Breuer, Klingen Rechtsanwälte Partnerschaftsgesellschaft mbB";;"2141";"aktiv";
"1536";"Hornheide";"Fachklinik Hornheide";;"2142";"aktiv";
"1537";"Facharztklinik Hamburg";"Facharztklinik Hamburg";;"2143";"aktiv";
"1538";"Heiligenfeld";"Heiligenfeld GmbH";;"2144";"aktiv";
"1539";"Süddeutsche Krankenversicherung";"Süddeutsche Krankenversicherung a.G";;"2145";"aktiv";
"1540";"KKH Hannover HV ";"Kaufmännische Krankenkasse - KKH  ";"KKH Hannover HV ";"2146";"aktiv";
"1541";"UKRB";"Ruppiner Kliniken GmbH";"ukrb Universitätsklinikum Ruppin-Brandenburg";"2147";"aktiv";
"1542";"Abrechnungszentrum Emmendingen ";"Abrechnungszentrum Emmendingen ";;"2148";"aktiv";
"1543";"Recare";"Recare Deutschland GmbH";;"2149";"aktiv";
"1544";"Jugendberufs Agentur Eimsbüttel";"Jugendberufs Agentur Eimsbüttel";;"2150";"aktiv";
"1545";"Klinik Hirslanden CH";"KLINIK HIRSLANDEN";"Dr. med. Dipl.-Kfm. Rudolf M. Moos";"2151";"aktiv";
"1546";"epias";"epias GmbH";;"2152";"aktiv";
"1547";"Kreisklinik Wörth ";"Kreisklinik  Wörth a.d. Donau";;"2153";"aktiv";
"1548";"Data Flow Company";"The DataFlow Company";;"2154";"aktiv";
"1549";"Delphi digitial";"Delphi digital GmbH";;"2155";"aktiv";
"1551";"KHWE";"Katholische Hospitalvereinigung Weser-Egge gGmbH ";"Timo Götz";"2156";"aktiv";
